#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Exciting Soccer - Konami Cup (Asia) (Ja) (Kaiser) (KS-7047) (Pirate);Exciting Soccer - Konami Cup (Asia) (Ja) (Kaiser) (KS-7047) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Exerion (Japan) (En);Exerion (Japan) (En);Famicom;;;;;;;;;;;;;;;;;;
Exerion II (USA) (NintendoAge) (Aftermarket) (Pirate);Exerion II (USA) (NintendoAge) (Aftermarket) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Exodus - Journey to the Promised Land (USA) (v4.0) (Unl);Exodus - Journey to the Promised Land (USA) (v4.0) (Unl);Famicom;;;;;;;;;;;;;;;;;;
F-1 Sensation (Japan) (En);F-1 Sensation (Japan) (En);Famicom;;;;;;;;;;;;;;;;;;
F-117A Stealth Fighter (USA);F-117A Stealth Fighter (USA);Famicom;;;;;;;;;;;;;;;;;;
F-15 City War (Spain) (En) (Idea-Tek) (Unl);F-15 City War (Spain) (En) (Idea-Tek) (Unl);Famicom;;;;;;;;;;;;;;;;;;
F-15 Strike Eagle (Europe) (En,Sv,Da,Fi);F-15 Strike Eagle (Europe) (En,Sv,Da,Fi);Famicom;;;;;;;;;;;;;;;;;;
F-FF (World) (Aftermarket) (Unl);F-FF (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
F1 Circus (Japan);F1 Circus (Japan);Famicom;;;;;;;;;;;;;;;;;;
F1 Race (Asia) (En) (LA16) (Pirate);F1 Race (Asia) (En) (LA16) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
FC Genjin - Freakthoropus Computerus (Japan);FC Genjin - Freakthoropus Computerus (Japan);Famicom;;;;;;;;;;;;;;;;;;
FIFA 99 (Asia) (En) (Pirate);FIFA 99 (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
FIFA International Soccer '96 (Asia) (Ja) (Pirate);FIFA International Soccer '96 (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
FIFA International Soccer '97 (Asia) (Ja) (Pirate);FIFA International Soccer '97 (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Falao Wang Chuanshuo (Pharaoh) (China) (Aftermarket) (Unl);Falao Wang Chuanshuo (Pharaoh) (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Falldown (World) (Aftermarket) (Unl);Falldown (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Falling (World) (v1.0) (Aftermarket) (Unl);Falling (World) (v1.0) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Falling Tiles (World) (NESDev 2019) (Aftermarket) (Unl);Falling Tiles (World) (NESDev 2019) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Falsion (Asia) (En) (Whirlwind Manu) (LH54) (Pirate);Falsion (Asia) (En) (Whirlwind Manu) (LH54) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
FamiDepth (World) (Aftermarket) (Unl);FamiDepth (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Famicom Doubutsu Seitai Zukan! - Katte ni Shirokuma - Mori o Sukue no Maki! (Japan);Famicom Doubutsu Seitai Zukan! - Katte ni Shirokuma - Mori o Sukue no Maki! (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Igo Nyuumon (Japan);Famicom Igo Nyuumon (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Jump - Eiyuu Retsuden (Japan);Famicom Jump - Eiyuu Retsuden (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Jump II - Saikyou no 7 Nin (Japan);Famicom Jump II - Saikyou no 7 Nin (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Meijin Sen (Japan) (Rev 1);Famicom Meijin Sen (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Famicom Shougi - Ryuuousen (Japan);Famicom Shougi - Ryuuousen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Top Management (Japan);Famicom Top Management (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Wars (Japan);Famicom Wars (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom Yakyuu Ban (Japan);Famicom Yakyuu Ban (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famicom de Pon (World) (Aftermarket) (Unl);Famicom de Pon (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
FamicomBox (Japan) (Menu Cart);FamicomBox (Japan) (Menu Cart);Famicom;;;;;;;;;;;;;;;;;;
FamicomStation (Japan) (Menu Cart);FamicomStation (Japan) (Menu Cart);Famicom;;;;;;;;;;;;;;;;;;
Famicompo Pico (World) (Aftermarket) (Unl);Famicompo Pico (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Famicompo Pico 2 (World) (Aftermarket) (Unl);Famicompo Pico 2 (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Family BASIC (Japan) (v1.0);Family BASIC (Japan) (v1.0);Famicom;;;;;;;;;;;;;;;;;;
Family BASIC V3 (Japan);Family BASIC V3 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Block (Japan);Family Block (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Boxing (Japan);Family Boxing (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Circuit '91 (Japan) (En);Family Circuit '91 (Japan) (En);Famicom;;;;;;;;;;;;;;;;;;
Family Circuit (Japan);Family Circuit (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Feud (USA);Family Feud (USA);Famicom;;;;;;;;;;;;;;;;;;
Family Jockey (Japan);Family Jockey (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Kid (Asia) (En) (Pirate);Family Kid (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Family Mahjong (Japan) (Rev 1);Family Mahjong (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Family Mahjong II - Shanghai e no Michi (Japan);Family Mahjong II - Shanghai e no Michi (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Noraebang (Korea) (Unl);Family Noraebang (Korea) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Family Noraebang - 16 Songs Collection (Korea) (DS-H355) (Unl);Family Noraebang - 16 Songs Collection (Korea) (DS-H355) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Family Noraebang - The Best 32 Songs (Korea) (DS-H352) (Unl);Family Noraebang - The Best 32 Songs (Korea) (DS-H352) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Family Noraebang - The Best 40 Songs (Korea) (DS-H353) (Unl);Family Noraebang - The Best 40 Songs (Korea) (DS-H353) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Family Pinball (Japan);Family Pinball (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Quiz - 4-nin wa Rival (Japan);Family Quiz - 4-nin wa Rival (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family School (Japan);Family School (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Tennis (Japan);Family Tennis (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 1 - Athletic World (Japan) (Rev 1);Family Trainer 1 - Athletic World (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 10 - Rairai Kyonsees (Japan);Family Trainer 10 - Rairai Kyonsees (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 2 - Running Stadium (Japan);Family Trainer 2 - Running Stadium (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 3 - Aerobics Studio (Japan);Family Trainer 3 - Aerobics Studio (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 4 - Jogging Race (Japan);Family Trainer 4 - Jogging Race (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 5 - Meiro Daisakusen (Japan);Family Trainer 5 - Meiro Daisakusen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 6 - Manhattan Police (Japan);Family Trainer 6 - Manhattan Police (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 7 - Daiundoukai (Japan);Family Trainer 7 - Daiundoukai (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 8 - Totsugeki! Fuuun Takeshi-jou (Japan);Family Trainer 8 - Totsugeki! Fuuun Takeshi-jou (Japan);Famicom;;;;;;;;;;;;;;;;;;
Family Trainer 9 - Fuuun Takeshi-jou 2 (Japan);Family Trainer 9 - Fuuun Takeshi-jou 2 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famista '89 - Kaimaku Ban!! (Japan);Famista '89 - Kaimaku Ban!! (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famista '90 (Japan);Famista '90 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famista '91 (Japan);Famista '91 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famista '92 (Japan);Famista '92 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famista '93 (Japan);Famista '93 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Famista '94 (Japan);Famista '94 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fang Shi Yu (China) (Aftermarket) (Unl);Fang Shi Yu (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fantastic Adventures of Dizzy, The (Europe) (En,Fr,De) (Unl);Fantastic Adventures of Dizzy, The (Europe) (En,Fr,De) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fantasy Zone (Japan) (Sunsoft);Fantasy Zone (Japan) (Sunsoft);Famicom;;;;;;;;;;;;;;;;;;
Fantasy Zone II - Opa-Opa no Namida (Japan);Fantasy Zone II - Opa-Opa no Namida (Japan);Famicom;;;;;;;;;;;;;;;;;;
Faria - A World of Mystery & Danger! (USA);Faria - A World of Mystery & Danger! (USA);Famicom;;;;;;;;;;;;;;;;;;
Faria - Fuuin no Tsurugi (Japan);Faria - Fuuin no Tsurugi (Japan);Famicom;;;;;;;;;;;;;;;;;;
Farming Mushrooms in LOWAS (World) (Aftermarket) (Unl);Farming Mushrooms in LOWAS (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fatal Fury 2 (Asia) (En,Zh) (Pirate);Fatal Fury 2 (Asia) (En,Zh) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Fatal Fury 2' (Asia) (En,Zh) (Pirate);Fatal Fury 2' (Asia) (En,Zh) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Faxanadu (USA) (Rev 1);Faxanadu (USA) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Feline Flood Fiasco (World) (Aftermarket) (Unl);Feline Flood Fiasco (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Felix the Cat (China) (En) (Dragon Co.) (Unl);Felix the Cat (China) (En) (Dragon Co.) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Felix vs Jerry (Asia) (En) (F-Y2) (Pirate);Felix vs Jerry (Asia) (En) (F-Y2) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Fengchen Yixialu (China) (Hengge) (Unl);Fengchen Yixialu (China) (Hengge) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fengkuang Jidan Zi - Flighty Chicken (China) (Unl);Fengkuang Jidan Zi - Flighty Chicken (China) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fengshenbang (Asia) (C&E) (Simplified) (Unl);Fengshenbang (Asia) (C&E) (Simplified) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fengyun - Traitor Legend (China) (970100684) (43-406 PCB) (Unl);Fengyun - Traitor Legend (China) (970100684) (43-406 PCB) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fengyun Shaolinquan (Asia) (Ja) (Whirlwind Manu) (LH10) (Pirate);Fengyun Shaolinquan (Asia) (Ja) (Whirlwind Manu) (LH10) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Ferrari (Japan);Ferrari (Japan);Famicom;;;;;;;;;;;;;;;;;;
Ferrari Grand Prix Challenge (Europe);Ferrari Grand Prix Challenge (Europe);Famicom;;;;;;;;;;;;;;;;;;
Fester's Quest (Europe) (Rev 1);Fester's Quest (Europe) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Field Combat (Japan);Field Combat (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fight Street VI (16 People) (Asia) (En) (Pirate);Fight Street VI (16 People) (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Fighter V (Asia) (En) (Pirate);Fighter V (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Fighting Golf (Japan) (FamicomBox);Fighting Golf (Japan) (FamicomBox);Famicom;;;;;;;;;;;;;;;;;;
Fighting Hero (Asia) (En) (Unl);Fighting Hero (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fighting Hero III (Asia) (Ja) (Unl);Fighting Hero III (Asia) (Ja) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fighting Road (Japan);Fighting Road (Japan);Famicom;;;;;;;;;;;;;;;;;;
File Fixers (World) (Aftermarket) (Unl);File Fixers (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Filthy Kitchen (World) (Aftermarket) (Unl);Filthy Kitchen (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Final Combat (Asia) (En) (60 pin cart) (Unl);Final Combat (Asia) (En) (60 pin cart) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Final Command - Akai Yousai (Asia) (En) (Whirlwind Manu) (LH89) (Pirate);Final Command - Akai Yousai (Asia) (En) (Whirlwind Manu) (LH89) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Final Fantasy (Japan) (Rev 1);Final Fantasy (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Final Fantasy I, II (Japan);Final Fantasy I, II (Japan);Famicom;;;;;;;;;;;;;;;;;;
Final Fantasy II (Japan);Final Fantasy II (Japan);Famicom;;;;;;;;;;;;;;;;;;
Final Fantasy III (Japan);Final Fantasy III (Japan);Famicom;;;;;;;;;;;;;;;;;;
Final Fight 3 (Asia) (En) (Pirate);Final Fight 3 (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Final Lap (Japan);Final Lap (Japan);Famicom;;;;;;;;;;;;;;;;;;
Final Mission (Japan);Final Mission (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fire 'n Ice (USA);Fire 'n Ice (USA);Famicom;;;;;;;;;;;;;;;;;;
Fire Dragon (Asia) (En) (Unl);Fire Dragon (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fire Emblem - Ankoku Ryuu to Hikari no Tsurugi (Japan);Fire Emblem - Ankoku Ryuu to Hikari no Tsurugi (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fire Emblem Gaiden (Japan);Fire Emblem Gaiden (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fire of Rebellion (World) (Pt-BR) (Aftermarket) (Unl);Fire of Rebellion (World) (Pt-BR) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Firehawk (Europe) (Unl);Firehawk (Europe) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Firewall (World) (Ludum Dare 54) (Aftermarket) (Unl);Firewall (World) (Ludum Dare 54) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fisher-Price - Firehouse Rescue (USA);Fisher-Price - Firehouse Rescue (USA);Famicom;;;;;;;;;;;;;;;;;;
Fisher-Price - I Can Remember (USA);Fisher-Price - I Can Remember (USA);Famicom;;;;;;;;;;;;;;;;;;
Fisher-Price - Perfect Fit (USA);Fisher-Price - Perfect Fit (USA);Famicom;;;;;;;;;;;;;;;;;;
Fisraduth - Castle of Tyramis (Japan) (Easy Version) (Family BASIC) (Unl);Fisraduth - Castle of Tyramis (Japan) (Easy Version) (Family BASIC) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fist of the North Star (USA);Fist of the North Star (USA);Famicom;;;;;;;;;;;;;;;;;;
Five Kids (Asia) (En) (Unl);Five Kids (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Flappy (Japan);Flappy (Japan);Famicom;;;;;;;;;;;;;;;;;;
Flappy Bird (World) (Easier) (Nioreh) (Aftermarket) (Unl);Flappy Bird (World) (Easier) (Nioreh) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Flappy Jack (World) (NESDev 2016) (Aftermarket) (Unl);Flappy Jack (World) (NESDev 2016) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fleet Commander (Japan);Fleet Commander (Japan);Famicom;;;;;;;;;;;;;;;;;;
Flies (Japan) (En) (Family BASIC) (Unl);Flies (Japan) (En) (Family BASIC) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Flight of the Intruder (USA);Flight of the Intruder (USA);Famicom;;;;;;;;;;;;;;;;;;
Flintstones, The - The Rescue of Dino & Hoppy (Europe);Flintstones, The - The Rescue of Dino & Hoppy (Europe);Famicom;;;;;;;;;;;;;;;;;;
Flintstones, The - The Surprise at Dinosaur Peak (Europe);Flintstones, The - The Surprise at Dinosaur Peak (Europe);Famicom;;;;;;;;;;;;;;;;;;
Flintstones, The - The Surprise at Dinosaur Peak! (USA);Flintstones, The - The Surprise at Dinosaur Peak! (USA);Famicom;;;;;;;;;;;;;;;;;;
Flipull - An Exciting Cube Game (Japan) (En) (Rev 1);Flipull - An Exciting Cube Game (Japan) (En) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Fluffy Space Escape (World) (Aftermarket) (Unl);Fluffy Space Escape (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fly a Way (World) (Aftermarket) (Unl);Fly a Way (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Flying Dragon - The Secret Scroll (USA);Flying Dragon - The Secret Scroll (USA);Famicom;;;;;;;;;;;;;;;;;;
Flying Hero (Japan);Flying Hero (Japan);Famicom;;;;;;;;;;;;;;;;;;
Flying Warriors (USA);Flying Warriors (USA);Famicom;;;;;;;;;;;;;;;;;;
Foals Creek (World) (Ru) (Aftermarket) (Unl);Foals Creek (World) (Ru) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Food Fight (USA) (Atari Flashback) (Aftermarket) (Unl);Food Fight (USA) (Atari Flashback) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
For the Birds VI (World) (Aftermarket) (Unl);For the Birds VI (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Forehead Block Guy (World) (NESDev 2011) (Aftermarket) (Unl);Forehead Block Guy (World) (NESDev 2011) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Formation Z (Japan) (Rev 1);Formation Z (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Formula 1 Sensation (Europe);Formula 1 Sensation (Europe);Famicom;;;;;;;;;;;;;;;;;;
Formula One - Built to Win (USA);Formula One - Built to Win (USA);Famicom;;;;;;;;;;;;;;;;;;
Fortuna (Russia) (Unl);Fortuna (Russia) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Four Players' Tennis (Europe);Four Players' Tennis (Europe);Famicom;;;;;;;;;;;;;;;;;;
Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA);Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA);Famicom;;;;;;;;;;;;;;;;;;
France 98 (Asia) (En) (Pirate);France 98 (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Frankenstein - The Monster Returns (USA);Frankenstein - The Monster Returns (USA);Famicom;;;;;;;;;;;;;;;;;;
Freedom Force (USA);Freedom Force (USA);Famicom;;;;;;;;;;;;;;;;;;
Frenzy (World) (Aftermarket) (Unl);Frenzy (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Friday the 13th (USA);Friday the 13th (USA);Famicom;;;;;;;;;;;;;;;;;;
Friday the 13th - Return to Camp Blood (World) (v1.52) (Aftermarket) (Unl);Friday the 13th - Return to Camp Blood (World) (v1.52) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Frog (World) (Aftermarket) (Unl);Frog (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
From Below (World) (Aftermarket) (Unl);From Below (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Front Line (Japan);Front Line (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fruit Shinobi (World) (Aftermarket) (Unl);Fruit Shinobi (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fudou Myouou Den (Japan);Fudou Myouou Den (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fujia Sanguo (China) (Aftermarket) (Unl);Fujia Sanguo (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fujiya Famicasse Series 3 - Thinking Game Collection (Japan) (En) (Unl);Fujiya Famicasse Series 3 - Thinking Game Collection (Japan) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fumo Yingxiong Chuan (China) (Aftermarket) (Unl);Fumo Yingxiong Chuan (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fun House (USA);Fun House (USA);Famicom;;;;;;;;;;;;;;;;;;
Funblaster Pak (Australia) (Unl);Funblaster Pak (Australia) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Function (World) (En,Pl) (Aftermarket) (Unl);Function (World) (En,Pl) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Fushigi na Blobby - Blobania no Kiki (Japan);Fushigi na Blobby - Blobania no Kiki (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fushigi no Umi no Nadia (Japan);Fushigi no Umi no Nadia (Japan);Famicom;;;;;;;;;;;;;;;;;;
Futebol (Brazil) (Unl);Futebol (Brazil) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Future Wars - Mirai Senshi Lios (Japan);Future Wars - Mirai Senshi Lios (Japan);Famicom;;;;;;;;;;;;;;;;;;
Fuzzical Fighter (Japan);Fuzzical Fighter (Japan);Famicom;;;;;;;;;;;;;;;;;;
G.A.S. - Gas Attendant Simulator (World) (Aftermarket) (Unl);G.A.S. - Gas Attendant Simulator (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
G.I. Joe - A Real American Hero (USA);G.I. Joe - A Real American Hero (USA);Famicom;;;;;;;;;;;;;;;;;;
G.I. Joe - The Atlantis Factor (USA);G.I. Joe - The Atlantis Factor (USA);Famicom;;;;;;;;;;;;;;;;;;
Gaiapolis (Asia) (En) (Pirate);Gaiapolis (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Galactic Ascension (USA) (Aftermarket) (Unl);Galactic Ascension (USA) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Galactic Crusader (Asia) (En) (Unl);Galactic Crusader (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Galaga (Asia) (En) (LA25) (Pirate);Galaga (Asia) (En) (LA25) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Galaxian (Japan) (Rev 1);Galaxian (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Galaxxon - The Third War (World) (Aftermarket) (Unl);Galaxxon - The Third War (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Galaxy 5000 - Racing in the 51st Century (Europe);Galaxy 5000 - Racing in the 51st Century (Europe);Famicom;;;;;;;;;;;;;;;;;;
Galf (World) (Aftermarket) (Unl);Galf (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Gambler Jiko Chuushinha (Japan);Gambler Jiko Chuushinha (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gambler Jiko Chuushinha 2 (Japan);Gambler Jiko Chuushinha 2 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Game Designer Yousei Soft - Dezaemon (Japan);Game Designer Yousei Soft - Dezaemon (Japan);Famicom;;;;;;;;;;;;;;;;;;
Game Party (Japan);Game Party (Japan);Famicom;;;;;;;;;;;;;;;;;;
GameOnExpo Retro Championships 2015 (World) (Aftermarket) (Unl);GameOnExpo Retro Championships 2015 (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Ganbare Goemon 2 (Japan);Ganbare Goemon 2 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Ganbare Goemon Gaiden - Kieta Ougon Kiseru (Japan) (Rev 1);Ganbare Goemon Gaiden - Kieta Ougon Kiseru (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Ganbare Goemon Gaiden 2 - Tenka no Zaihou (Japan);Ganbare Goemon Gaiden 2 - Tenka no Zaihou (Japan);Famicom;;;;;;;;;;;;;;;;;;
Ganbare Goemon! - Karakuri Douchuu (Japan);Ganbare Goemon! - Karakuri Douchuu (Japan);Famicom;;;;;;;;;;;;;;;;;;
Ganbare Pennant Race! (Japan);Ganbare Pennant Race! (Japan);Famicom;;;;;;;;;;;;;;;;;;
Ganso Saiyuuki - Super Monkey Daibouken (Japan);Ganso Saiyuuki - Super Monkey Daibouken (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gardman (Asia) (Zh) (Unl);Gardman (Asia) (Zh) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Garfield no Isshukan (Japan) (En);Garfield no Isshukan (Japan) (En);Famicom;;;;;;;;;;;;;;;;;;
Gargoyle's Quest II (Europe);Gargoyle's Quest II (Europe);Famicom;;;;;;;;;;;;;;;;;;
Garou Densetsu 2 (Asia) (Cony Soft) (Pirate);Garou Densetsu 2 (Asia) (Cony Soft) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Garou Densetsu Special (Asia) (Gouder) (Pirate);Garou Densetsu Special (Asia) (Gouder) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Garry Kitchen's Battletank (USA);Garry Kitchen's Battletank (USA);Famicom;;;;;;;;;;;;;;;;;;
Gauntlet (USA) (Unl);Gauntlet (USA) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Gauntlet II (Europe);Gauntlet II (Europe);Famicom;;;;;;;;;;;;;;;;;;
Gegege no Kitarou - Youkai Daimakyou (Japan);Gegege no Kitarou - Youkai Daimakyou (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gegege no Kitarou 2 - Youkai Gundan no Chousen (Japan);Gegege no Kitarou 2 - Youkai Gundan no Chousen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Geimos (Japan);Geimos (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gekikame Ninja Den (Japan);Gekikame Ninja Den (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gekitotsu Yonku Battle (Japan);Gekitotsu Yonku Battle (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gekitou Pro Wrestling!! - Toukon Densetsu (Japan);Gekitou Pro Wrestling!! - Toukon Densetsu (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gekitou Stadium!! (Japan);Gekitou Stadium!! (Japan);Famicom;;;;;;;;;;;;;;;;;;
Gemfire (USA);Gemfire (USA);Famicom;;;;;;;;;;;;;;;;;;
Genghis Khan (USA);Genghis Khan (USA);Famicom;;;;;;;;;;;;;;;;;;
